developerCountry,countryCode,userRatingCount,primaryGenreName,hasTermsOfServiceLinkRating,isCorporateEmailScore,appAge,averageUserRating,appDescriptionBrandSafetyRating,coppaRisk,minDownloads,maxDownloads,deviceType_GLOBAL,deviceType_connected-tv/ott,deviceType_smartphone,deviceType_tablet,deviceType_undetermined,isCorporateEmail_missing
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Communication,-1,0.0,57.0,0.0,2,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,21964,Social,-1,0.0,46.53333333,4.0,3,False,1000000.0,5000000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,-1,-1.0,72.06666667,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,-1,0.0,83.06666667,0.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Finance,-1,99.0,32.13333333,0.0,1,False,10.0,50.0,True,False,False,False,False,0
AUSTRALIA,GLOBAL,0,Productivity,-1,99.0,35.66666667,0.0,1,False,10.0,50.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,7,Music & Audio,-1,0.0,95.7,3.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,-1,-1.0,109.1333333,0.0,1,False,,,True,False,False,False,False,1
CANNOT IDENTIFY COUNTRY,DE,1334,Games,0,0.0,10.36666667,3.0,1,True,1000000.0,5000000.0,False,False,False,True,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Books & Reference,-1,0.0,45.0,0.0,1,False,5.0,10.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,-1,0.0,36.3,0.0,1,False,50.0,100.0,True,False,False,False,False,0
UNITED STATES,GLOBAL,0,Games,1,99.0,106.0666667,0.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GE,611,Games,1,-1.0,13.66666667,4.0,1,True,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,-1,0.0,43.0,0.0,1,False,1000.0,5000.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Auto & Vehicles,-1,99.0,106.2333333,0.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,0,99.0,85.8,0.0,1,False,50.0,100.0,True,False,False,False,False,0
INDIA,GLOBAL,51806,Communication,-1,99.0,30.5,4.0,1,False,1000000.0,5000000.0,False,False,False,True,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,-1,0.0,85.06666667,0.0,1,False,1.0,5.0,True,False,False,False,False,0
CANADA,GLOBAL,8,Education,0,99.0,28.16666667,4.0,1,True,,,True,False,False,False,False,0
SINGAPORE,US,406269,Productivity,0,0.0,54.0,4.0,1,False,10000000.0,50000000.0,False,False,False,True,False,0
KENYA,GLOBAL,2,News,-1,99.0,58.3,1.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,3,Health & Fitness,-1,-1.0,47.76666667,5.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2,Entertainment,-1,-1.0,147.4333333,4.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,3,Health & Fitness,-1,99.0,32.2,5.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,RU,2206,Games,1,99.0,23.16666667,4.0,2,True,1000000.0,5000000.0,False,False,False,True,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,9,Travel & Local,-1,0.0,90.7,4.0,1,False,1000.0,5000.0,True,False,False,False,False,0
UNITED KINGDOM,GLOBAL,700,Auto & Vehicles,-1,0.0,70.93333333,3.0,1,False,100000.0,500000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,-1,-1.0,64.6,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,3,Shopping,-1,99.0,53.16666667,5.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,-1,0.0,41.6,0.0,2,False,10.0,50.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,47,Education,-1,99.0,89.8,4.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Shopping,1,99.0,40.8,1.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,-1,0.0,2.7,0.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,-1,99.0,50.16666667,0.0,1,False,1.0,5.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,1,-1.0,35.76666667,0.0,2,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,-1,99.0,68.36666667,0.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8,Productivity,-1,0.0,53.06666667,3.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,0,99.0,3.9,0.0,1,False,5.0,10.0,True,False,False,False,False,0
UNITED STATES,CA,6610,Games,1,99.0,67.2,4.0,1,False,,,True,False,False,False,False,0
FRANCE,BR,11900,Games,0,99.0,66.6,4.0,3,False,,,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Lifestyle,-1,-1.0,115.6,2.0,1,False,,,True,False,False,False,False,1
VIET NAM,GLOBAL,0,Games,1,0.0,11.5,0.0,1,True,1000.0,5000.0,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,-1,99.0,33.53333333,0.0,3,False,1.0,5.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,-1,0.0,88.76666667,0.0,1,False,10.0,50.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,23,Events,1,99.0,83.8,4.0,1,False,10000.0,50000.0,True,False,False,False,False,0
TURKEY,GLOBAL,0,Games,0,-1.0,22.0,0.0,2,False,,,True,False,False,False,False,1
HONG KONG,GLOBAL,0,Games,-1,0.0,55.73333333,0.0,2,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,-1,99.0,42.76666667,0.0,1,False,1.0,5.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,4,Music,-1,-1.0,155.2666667,5.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,-1,0.0,55.43333333,0.0,1,False,10.0,50.0,True,False,False,False,False,0
CHINA,GE,24134,Games,1,0.0,44.5,4.0,1,False,10000000.0,50000000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Medical,-1,-1.0,94.36666667,3.0,3,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,-1,-1.0,148.4666667,0.0,3,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,1,99.0,6.833333333,0.0,1,False,100.0,500.0,True,False,False,False,False,0
INDIA,GLOBAL,18,Music & Audio,-1,99.0,51.76666667,3.0,1,False,1000.0,5000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,-1,0.0,59.3,0.0,1,False,1000.0,5000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Navigation,1,-1.0,10.43333333,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,128,Lifestyle,0,99.0,114.0333333,1.0,1,False,1000.0,5000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2,Games,-1,-1.0,144.2,3.0,1,False,,,True,False,False,False,False,1
CHINA,GLOBAL,0,Lifestyle,-1,-1.0,55.2,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,-1,99.0,48.5,0.0,1,False,100.0,500.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Communication,-1,0.0,83.23333333,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,-1,0.0,15.26666667,0.0,1,False,5.0,10.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Games,-1,-1.0,96.66666667,5.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,57,Games,-1,0.0,43.46666667,4.0,1,False,,,False,False,True,False,False,0
UNITED STATES,GLOBAL,7,Business,-1,99.0,36.93333333,4.0,1,False,500.0,1000.0,True,False,False,False,False,0
UNITED STATES,GLOBAL,34967,Lifestyle,-1,99.0,107.5,4.0,3,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,-1,0.0,77.73333333,0.0,1,False,500.0,1000.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Games,1,99.0,8.333333333,0.0,2,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Lifestyle,-1,-1.0,101.5,5.0,2,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,-1,99.0,49.56666667,0.0,1,False,10.0,50.0,True,False,False,False,False,0
"PERSONAL DATA, CAN NOT BE PUBLICLY DISCLOSED ACCORDING TO APPLICABLE LAWS.",GLOBAL,363,Games,0,99.0,51.73333333,4.0,1,True,,,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Food & Drink,-1,99.0,60.86666667,0.0,1,False,1.0,5.0,True,False,False,False,False,0
NETHERLANDS,GLOBAL,14,Health & Fitness,1,99.0,78.46666667,4.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,1,0.0,13.7,0.0,1,False,50.0,100.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8,Health & Fitness,-1,99.0,71.06666667,5.0,1,False,1000.0,5000.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Entertainment,-1,0.0,56.43333333,0.0,2,False,100.0,500.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Games,-1,0.0,28.03333333,0.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2,Social Networking,-1,-1.0,52.86666667,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,-1,99.0,95.4,0.0,1,False,500.0,1000.0,True,False,False,False,False,0
INDIA,GLOBAL,36,Medical,1,99.0,95.6,4.0,1,False,1000.0,5000.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,APAC,84475,Games,1,99.0,40.23333333,4.0,1,False,10000000.0,50000000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,35,Personalization,-1,0.0,106.1,4.0,1,False,1000.0,5000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,-1,99.0,34.5,0.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7,Education,1,99.0,79.8,2.0,1,False,,,True,False,False,False,False,0
NETHERLANDS,GLOBAL,0,Games,1,-1.0,97.26666667,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,-1,99.0,30.03333333,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,-1,0.0,41.0,0.0,1,False,5.0,10.0,True,False,False,False,False,0
GERMANY,GLOBAL,0,Books & Reference,1,0.0,56.4,0.0,1,False,1.0,5.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,177,Tools,1,99.0,79.93333333,1.0,1,False,10000.0,50000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,-1,0.0,89.46666667,0.0,1,False,1000.0,5000.0,True,False,False,False,False,0
JAPAN,MX,1039,Games,1,0.0,9.833333333,4.0,2,False,,,False,False,False,True,False,0
NETHERLANDS,IE,150907,Books & Reference,0,0.0,113.7333333,4.0,1,False,10000000.0,50000000.0,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,-1,-1.0,67.53333333,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,-1,99.0,24.4,0.0,1,False,5.0,10.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,-1,-1.0,54.63333333,0.0,1,False,,,True,False,False,False,False,1
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Entertainment,-1,0.0,39.63333333,0.0,1,False,,,True,False,False,False,False,0
PAKISTAN,TW,45026,Games,1,0.0,29.6,3.0,2,False,5000000.0,10000000.0,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,-1,0.0,19.63333333,0.0,3,False,50.0,100.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,TH,0,Tools,-1,0.0,10.8,0.0,1,False,10.0,50.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,8,Games,-1,0.0,63.26666667,3.0,1,False,100.0,500.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,MX,22405,Games,0,99.0,15.3,4.0,2,False,1000000.0,5000000.0,False,False,True,False,False,0
GUATEMALA,GLOBAL,0,Music & Audio,-1,0.0,14.86666667,0.0,1,False,0.0,1.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,-1,0.0,41.76666667,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,19,Music & Audio,-1,0.0,42.53333333,3.0,1,False,10000.0,50000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,SG,18759,Games,1,0.0,21.9,3.0,2,False,10000000.0,50000000.0,True,False,False,False,False,0
FRANCE,US,6509,Games,0,99.0,21.63333333,4.0,2,False,500000.0,1000000.0,False,False,False,True,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,-1,0.0,76.83333333,0.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,-1,0.0,61.63333333,0.0,2,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,39,Libraries & Demo,-1,0.0,36.83333333,4.0,1,False,10000.0,50000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,20,Education,-1,0.0,120.8,4.0,1,False,1000.0,5000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,9,Health & Fitness,-1,99.0,42.86666667,4.0,1,False,,,True,False,False,False,False,0
IRELAND,APAC,22179,Games,1,0.0,89.33333333,4.0,3,False,,,False,False,False,True,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Shopping,0,0.0,43.46666667,0.0,1,False,50.0,100.0,True,False,False,False,False,0
CHINA,UA,659,Games,1,0.0,15.43333333,4.0,1,False,50000.0,100000.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Games,-1,0.0,47.53333333,0.0,1,False,1.0,5.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,-1,0.0,17.4,0.0,3,False,500.0,1000.0,True,False,False,False,False,0
HONG KONG,GLOBAL,0,Games,-1,99.0,72.76666667,0.0,1,True,10.0,50.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,5,Games,-1,0.0,62.03333333,5.0,1,False,50.0,100.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,3,Business,-1,-1.0,4.6,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,-1,0.0,39.16666667,0.0,1,False,50.0,100.0,True,False,False,False,False,0
UNITED KINGDOM,KZ,65212,Games,0,99.0,45.83333333,4.0,1,True,10000000.0,50000000.0,False,False,False,True,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2,Health & Fitness,0,-1.0,115.4666667,5.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,-1,0.0,50.53333333,0.0,1,False,1.0,5.0,True,False,False,False,False,0
PAKISTAN,GLOBAL,0,Games,1,0.0,17.56666667,0.0,2,False,100000.0,500000.0,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,0,99.0,57.2,0.0,1,False,50.0,100.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7,Books & Reference,-1,0.0,92.33333333,4.0,1,False,5000.0,10000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,-1,-1.0,6.4,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,SV,2728,Games,0,0.0,10.1,4.0,1,True,1000000.0,5000000.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,19,Education,-1,99.0,31.9,4.0,1,True,100.0,500.0,True,False,False,False,False,0
CHINA,GLOBAL,464,Games,1,99.0,87.6,3.0,1,False,10000.0,50000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Finance,-1,99.0,1.0,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,32,Games,-1,0.0,46.76666667,4.0,1,True,1000.0,5000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6702,Medical,-1,99.0,87.46666667,4.0,2,False,,,True,False,False,False,False,0
SINGAPORE,KR,40508,Games,0,99.0,25.5,4.0,1,True,1000000.0,5000000.0,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,1,0.0,86.73333333,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,APAC,0,Entertainment,1,0.0,0.666666667,0.0,1,False,100.0,500.0,False,False,True,False,False,0
INDIA,GLOBAL,0,Dating,1,0.0,24.76666667,0.0,3,False,0.0,1.0,True,False,False,False,False,0
UNITED ARAB EMIRATES,HN,24646,Games,0,99.0,41.9,4.0,2,False,10000000.0,50000000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,-1,99.0,52.9,0.0,1,False,5.0,10.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,-1,-1.0,87.3,0.0,1,False,,,True,False,False,False,False,1
UNITED ARAB EMIRATES,GLOBAL,0,Shopping,-1,0.0,78.5,0.0,1,False,,,True,False,False,False,False,0
REPUBLIC OF KOREA,GLOBAL,10,Productivity,-1,0.0,45.4,5.0,1,False,100.0,500.0,True,False,False,False,False,0
YEMEN,GLOBAL,15,Communication,-1,0.0,121.3666667,4.0,2,False,1000.0,5000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,1,99.0,22.13333333,0.0,3,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,-1,-1.0,58.66666667,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,-1,-1.0,108.3333333,0.0,3,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,1,0.0,4.466666667,0.0,2,False,100000.0,500000.0,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,16,News,0,99.0,162.0666667,4.0,2,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,0,0.0,36.5,0.0,3,False,100.0,500.0,True,False,False,False,False,0
UNITED STATES,GLOBAL,0,Lifestyle,1,99.0,51.3,0.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,11,Personalization,-1,0.0,88.36666667,4.0,1,False,1000.0,5000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Personalization,1,0.0,6.466666667,0.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,-1,0.0,21.0,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,76,Social,-1,0.0,20.13333333,4.0,1,False,500.0,1000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,-1,0.0,60.66666667,0.0,1,True,5.0,10.0,True,False,False,False,False,0
VIET NAM,GLOBAL,80,Productivity,-1,0.0,31.76666667,4.0,1,False,5000.0,10000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,-1,99.0,29.63333333,0.0,2,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2,Health & Fitness,-1,-1.0,79.23333333,3.0,1,False,,,True,False,False,False,False,1
UNITED ARAB EMIRATES,BH,1952,Games,0,99.0,69.43333333,4.0,3,False,,,False,False,False,True,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,107,Shopping,1,99.0,79.4,2.0,1,False,100000.0,500000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Auto & Vehicles,1,99.0,70.4,0.0,1,False,10.0,50.0,True,False,False,False,False,0
REPUBLIC OF KOREA,KR,971,Social Networking,0,99.0,87.33333333,4.0,2,False,,,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,IL,303,Games,0,-1.0,149.8666667,4.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,-1,99.0,55.96666667,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Book,-1,-1.0,8.933333333,0.0,3,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,-1,-1.0,53.06666667,0.0,1,True,,,True,False,False,False,False,1
UNITED STATES,GLOBAL,144,Music,-1,99.0,141.7,4.0,1,False,,,False,False,False,True,False,0
ADDRESS NOT LISTED IN PLAYSTORE,ID,222,Entertainment,-1,0.0,14.2,4.0,1,False,10000.0,50000.0,False,False,True,False,False,0
HONG KONG,GLOBAL,0,Games,-1,0.0,3.933333333,0.0,1,False,1000.0,5000.0,True,False,False,False,False,0
INDIA,UA,25888,Sports,0,99.0,181.8666667,4.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,15,Art & Design,-1,0.0,87.6,3.0,1,False,5000.0,10000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,News,-1,-1.0,64.1,0.0,3,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,-1,0.0,20.5,0.0,1,False,100.0,500.0,True,False,False,False,False,0
HONG KONG,APAC,18702,Games,1,99.0,38.13333333,4.0,3,False,1000000.0,5000000.0,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,-1,99.0,84.76666667,0.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2,Business,-1,0.0,16.2,5.0,1,False,,,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Productivity,-1,99.0,28.96666667,0.0,1,False,1.0,5.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1234,Travel & Local,1,0.0,30.7,3.0,1,False,1000000.0,5000000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,34,Personalization,-1,0.0,32.86666667,4.0,3,False,5000.0,10000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Stickers,-1,-1.0,35.33333333,0.0,1,False,,,True,False,False,False,False,1
HONG KONG,GLOBAL,7,Communication,-1,0.0,32.96666667,4.0,1,False,1000.0,5000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,-1,0.0,21.86666667,0.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,-1,99.0,26.9,0.0,1,False,100.0,500.0,True,False,False,False,False,0
BANGLADESH,GLOBAL,223,Books & Reference,-1,0.0,140.7333333,4.0,1,False,10000.0,50000.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Food & Drink,-1,0.0,31.26666667,0.0,1,False,0.0,1.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,-1,-1.0,59.16666667,0.0,1,False,,,True,False,False,False,False,1
PAKISTAN,GLOBAL,34,Games,1,-1.0,8.466666667,4.0,1,False,,,False,False,False,True,False,1
CANNOT IDENTIFY COUNTRY,CH,2214,Games,1,0.0,30.46666667,4.0,1,False,100000.0,500000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Health & Fitness,-1,-1.0,55.76666667,5.0,2,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,4,Productivity,-1,-1.0,23.43333333,3.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,-1,0.0,74.0,0.0,1,False,10.0,50.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,4127,Games,0,99.0,41.63333333,4.0,1,False,100000.0,500000.0,False,False,False,True,False,0
