developerCountry,countryCode,userRatingCount,primaryGenreName,downloads,deviceType,hasPrivacyLink,hasTermsOfServiceLink,hasTermsOfServiceLinkRating,isCorporateEmailScore,adSpent,appAge,averageUserRating,appContentBrandSafetyRating,appDescriptionBrandSafetyRating,mfaRating,coppaRisk
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,3,Utilities,,GLOBAL,TRUE,,,,,46.93333333,5,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,TH,18581,Games,,smartphone,TRUE,TRUE,low,99,11.10209011,86.06666667,4,medium,medium,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,52756,Games,1000000 - 5000000,GLOBAL,TRUE,FALSE,high,99,,138.0333333,4,medium,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,01-May,GLOBAL,TRUE,,,0,,47.7,,,medium,low,FALSE
SENEGAL,GLOBAL,58,Education,10000 - 50000,smartphone,TRUE,TRUE,low,99,,39.66666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,201,Games,10000 - 50000,GLOBAL,TRUE,FALSE,high,0,,117.4333333,3,,low,low,FALSE
REPUBLIC OF KOREA,GLOBAL,5,Books & Reference,500 - 1000,GLOBAL,TRUE,FALSE,high,99,,150.1666667,2,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,100 - 500,GLOBAL,TRUE,,,0,,55.13333333,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,100 - 500,GLOBAL,TRUE,,,0,,73.6,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,,GLOBAL,,,,99,,66.76666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,100 - 500,GLOBAL,TRUE,TRUE,low,99,,57.5,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,Oct-50,GLOBAL,TRUE,,,99,,16.2,0,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,,GLOBAL,TRUE,,,,,69.83333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,VN,0,Personalization,100 - 500,smartphone,TRUE,,,0,0.025011698,20.8,0,,low,low,FALSE
JORDAN,GLOBAL,14,Games,1000 - 5000,GLOBAL,,,,99,,105,2,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,18,Music & Audio,1000 - 5000,GLOBAL,TRUE,,,0,,89.5,3,,low,low,FALSE
UNITED STATES,NL,185592,Games,,smartphone,TRUE,FALSE,high,99,2.466471707,193,4,medium,low,low,FALSE
SWEDEN,GLOBAL,49,Social,10000 - 50000,GLOBAL,TRUE,,,99,,74.96666667,3,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Finance,50 - 100,GLOBAL,TRUE,,,0,,56.6,,,low,low,FALSE
VIET NAM,US,2168,Games,1000000 - 5000000,tablet,TRUE,FALSE,high,0,12.42335631,12.73333333,4,,medium,low,FALSE
KAZAKHSTAN,KZ,2694,Games,100000 - 500000,GLOBAL,TRUE,,,99,0.142244726,27.8,4,,medium,low,FALSE
INDIA,GLOBAL,0,Games,1000 - 5000,GLOBAL,TRUE,FALSE,high,99,,5.333333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,UZ,0,Games,1000000 - 5000000,tablet,TRUE,TRUE,low,0,0.644312766,4.833333333,,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,219,Lifestyle,100000 - 500000,GLOBAL,TRUE,,,0,,70.86666667,3,,low,low,FALSE
REPUBLIC OF KOREA,GLOBAL,187961,Tools,10000000 - 50000000,GLOBAL,TRUE,,,99,,85.66666667,3,medium,low,low,FALSE
UNITED STATES,GLOBAL,114,Tools,10000 - 50000,GLOBAL,,,,0,,107.5,2,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,2,Games,,GLOBAL,TRUE,,,0,,59.53333333,4,,low,low,TRUE
PAKISTAN,GLOBAL,0,Books & Reference,10000 - 50000,GLOBAL,,,,0,,49.36666667,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Auto & Vehicles,500 - 1000,GLOBAL,TRUE,,,99,,97.5,3,,low,low,FALSE
RUSSIAN FEDERATION,TH,18709,Tools,1000000 - 5000000,GLOBAL,TRUE,FALSE,high,0,0.105086155,121.5666667,4,medium,high,low,FALSE
BAHRAIN,GLOBAL,0,Games,05-Oct,GLOBAL,TRUE,,,0,,76.83333333,5,,low,low,FALSE
MALAYSIA,GLOBAL,0,Travel,,GLOBAL,,,,99,,103.1333333,0,,low,low,FALSE
SINGAPORE,CO,12755,Games,10000000 - 50000000,GLOBAL,TRUE,TRUE,low,0,16.80341444,16.16666667,4,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2,Finance,,GLOBAL,TRUE,TRUE,low,99,,89.23333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,20,Music & Audio,1000 - 5000,GLOBAL,TRUE,,,99,,54,4,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,,GLOBAL,TRUE,FALSE,high,99,,51.76666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Travel & Local,05-Oct,GLOBAL,TRUE,,,99,,4.333333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Food & Drink,500 - 1000,GLOBAL,TRUE,FALSE,high,99,,64.83333333,2,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Food & Drink,,GLOBAL,,,,,,66.5,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,100 - 500,GLOBAL,TRUE,FALSE,high,0,,43.26666667,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Finance,Oct-50,GLOBAL,TRUE,,,99,,81.16666667,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,,GLOBAL,TRUE,,,,,40.63333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,,GLOBAL,,,,,,99.76666667,0,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,37,Personalization,500 - 1000,GLOBAL,TRUE,,,0,,39.63333333,3,,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Photo & Video,,GLOBAL,TRUE,,,,,48.16666667,0,,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Art & Design,Oct-50,GLOBAL,TRUE,,,0,,89.4,5,,low,low,FALSE
SPAIN,GLOBAL,347,Books & Reference,10000 - 50000,GLOBAL,TRUE,,,99,,136.9,4,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Finance,,GLOBAL,TRUE,,,,,141.2666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,IN,4595,Communication,1000000 - 5000000,smartphone,TRUE,FALSE,high,0,8.231293575,58.9,3,medium,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Communication,50 - 100,GLOBAL,TRUE,FALSE,high,99,,104.5,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,,GLOBAL,,,,,,67.86666667,0,,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,05-Oct,GLOBAL,TRUE,,,0,,46.5,,,low,low,FALSE
ITALY,GLOBAL,0,Health & Fitness,01-May,GLOBAL,TRUE,,,99,,52.56666667,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,100 - 500,GLOBAL,,,,99,,52.1,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Social Networking,,GLOBAL,TRUE,,,,,40.86666667,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,PL,29263,Games,10000000 - 50000000,GLOBAL,TRUE,TRUE,low,0,29.61439683,7.866666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,17,Music & Audio,1000 - 5000,GLOBAL,TRUE,TRUE,low,0,,47.4,3,,high,low,FALSE
UNITED STATES,AE,30341,Games,,smartphone,TRUE,TRUE,low,99,4.125843215,48.23333333,4,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Travel,,GLOBAL,,,,,,100.1,0,,high,low,FALSE
UNITED STATES,BR,1560,Games,100000 - 500000,GLOBAL,TRUE,FALSE,high,0,0.038483316,124.9333333,1,medium,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Tools,01-May,GLOBAL,TRUE,,,99,,27.83333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,Oct-50,GLOBAL,TRUE,,,99,,10.16666667,0,,low,low,FALSE
ITALY,GLOBAL,0,Sports,,GLOBAL,,,,99,,92.23333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,19,Productivity,,GLOBAL,TRUE,,,99,,106.6666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2,Lifestyle,,GLOBAL,TRUE,,,99,,30.96666667,0,,high,low,FALSE
UNITED STATES,GLOBAL,0,Business,,GLOBAL,TRUE,FALSE,high,99,,91.16666667,0,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,4097,Productivity,1000000 - 5000000,GLOBAL,TRUE,FALSE,high,0,,34.43333333,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,500 - 1000,GLOBAL,TRUE,,,0,,77.76666667,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,PL,0,Games,100000 - 500000,GLOBAL,TRUE,,,0,0.411963695,3.866666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,,GLOBAL,TRUE,,,,,40.9,0,,low,low,TRUE
JAPAN,GLOBAL,0,Personalization,Oct-50,GLOBAL,TRUE,TRUE,low,99,,138.0666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,05-Oct,GLOBAL,TRUE,,,0,,56.76666667,,,low,low,FALSE
UKRAINE,UA,323886,Games,50000000 - 100000000,GLOBAL,TRUE,FALSE,high,0,0.192300631,86.53333333,4,medium,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,14,Shopping,1000 - 5000,GLOBAL,TRUE,TRUE,low,99,,42.66666667,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social,100 - 500,GLOBAL,,,,99,,61.66666667,,,high,low,FALSE
ICELAND,GLOBAL,404,Entertainment,50000 - 100000,GLOBAL,TRUE,FALSE,high,0,,75.5,4,low,medium,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Tools,Oct-50,GLOBAL,TRUE,,,0,,57.13333333,0,,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,100 - 500,GLOBAL,TRUE,,,0,,10.1,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,117,Games,50000 - 100000,GLOBAL,TRUE,,,0,,44.33333333,4,,medium,low,FALSE
NETHERLANDS,GLOBAL,0,Business,05-Oct,GLOBAL,TRUE,TRUE,low,99,,38.13333333,,,medium,low,FALSE
UNITED STATES,RS,893,Games,,GLOBAL,TRUE,FALSE,high,,16.38165094,4.9,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,Oct-50,GLOBAL,TRUE,,,0,,2.833333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Photography,100 - 500,GLOBAL,TRUE,,,0,,88.9,0,,low,low,FALSE
INDONESIA,GLOBAL,7,Communication,500 - 1000,GLOBAL,TRUE,,,0,,74.16666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,Oct-50,GLOBAL,,,,0,,122,4,,low,low,FALSE
TURKEY,EMEA,30005,Games,1000000 - 5000000,smartphone,TRUE,FALSE,high,99,2483.177628,118.1333333,4,low,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,18,Events,100 - 500,smartphone,TRUE,,,0,,16.46666667,4,,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,House & Home,Oct-50,GLOBAL,TRUE,,,99,,90.56666667,0,,low,low,FALSE
CYPRUS,VN,243662,Games,,GLOBAL,TRUE,TRUE,low,99,5132.385796,96.23333333,4,medium,medium,low,FALSE
INDIA,EMEA,3201,Games,1000000 - 5000000,smartphone,TRUE,FALSE,high,0,299.92625,31.16666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Lifestyle,,GLOBAL,,,,,,90.33333333,0,low,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,50 - 100,GLOBAL,TRUE,,,0,,22.3,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Games,,GLOBAL,TRUE,TRUE,low,,,22.06666667,1,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,,GLOBAL,TRUE,,,,,37.43333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,,GLOBAL,,,,,,62.4,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,14629,Games,1000000 - 5000000,smartphone,TRUE,TRUE,low,0,,131.9,4,medium,medium,low,FALSE
UNITED STATES,GLOBAL,162,Business,50000 - 100000,GLOBAL,TRUE,TRUE,low,99,,108.2333333,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,11,Education,1000 - 5000,smartphone,TRUE,TRUE,low,0,,29.16666667,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,Oct-50,GLOBAL,TRUE,,,0,,1.5,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,05-Oct,GLOBAL,TRUE,,,99,,77.46666667,5,,low,low,TRUE
AUSTRALIA,GLOBAL,0,Business,Oct-50,GLOBAL,TRUE,,,0,,78.76666667,0,,low,low,FALSE
LITHUANIA,GLOBAL,0,Business,,GLOBAL,TRUE,,,99,,5.433333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,Oct-50,GLOBAL,,,,0,,49.73333333,,,low,low,FALSE
CHINA,,73,Books & Reference,10000 - 50000,tablet,TRUE,FALSE,high,99,97.70471533,15.93333333,4,,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,,GLOBAL,TRUE,,,,,43.9,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,24,Games,1000 - 5000,GLOBAL,TRUE,,,0,,57.36666667,4,,low,low,TRUE
PORTUGAL,GLOBAL,0,Tools,100 - 500,GLOBAL,TRUE,,,99,,48.83333333,,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Social Networking,,GLOBAL,TRUE,,,99,,91.86666667,0,,low,low,FALSE
ISRAEL,GLOBAL,0,Lifestyle,Oct-50,GLOBAL,TRUE,TRUE,low,0,,79.83333333,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,950,Photo & Video,,smartphone,TRUE,,,,,8.466666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,100 - 500,GLOBAL,,,,0,,74.36666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,44,Reference,,GLOBAL,TRUE,,,,,57,4,medium,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,12,Sports,,GLOBAL,TRUE,,,,,68.9,4,,medium,low,FALSE
RUSSIAN FEDERATION,GLOBAL,55,Games,5000 - 10000,smartphone,TRUE,FALSE,high,99,,66.63333333,4,low,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,128,Games,,smartphone,TRUE,FALSE,high,99,,19.43333333,4,,medium,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Travel & Local,100 - 500,GLOBAL,TRUE,,,99,,36.36666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,,GLOBAL,TRUE,,,,,70.6,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Personalization,1000 - 5000,GLOBAL,TRUE,,,0,,18.53333333,0,,low,low,FALSE
FRANCE,PS,440693,Entertainment,,smartphone,TRUE,FALSE,high,99,5.02388781,55.5,4,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Travel,,GLOBAL,TRUE,,,,,93.96666667,5,,low,low,FALSE
FINLAND,GLOBAL,0,Business,Oct-50,GLOBAL,TRUE,,,0,,62.03333333,,,low,low,FALSE
SWEDEN,GLOBAL,0,Health & Fitness,Oct-50,GLOBAL,TRUE,,,99,,40.8,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Health & Fitness,1000 - 5000,GLOBAL,TRUE,,,0,,32.3,5,,high,low,FALSE
CANNOT IDENTIFY COUNTRY,LY,86996,Games,50000000 - 100000000,smartphone,TRUE,FALSE,high,99,2.520415883,23.4,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,,GLOBAL,TRUE,FALSE,high,99,,113.2666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,100 - 500,GLOBAL,TRUE,,,0,,32.2,,,high,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,403,Games,100000 - 500000,smartphone,TRUE,FALSE,high,0,11.54715332,19.53333333,3,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Education,100 - 500,GLOBAL,TRUE,,,99,,102.9666667,3,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,,GLOBAL,,,,,,94.63333333,0,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,139,Education,50000 - 100000,GLOBAL,TRUE,,,99,,67.3,3,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,,GLOBAL,,,,,,70.13333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,245,Health & Fitness,,GLOBAL,TRUE,,,,,26,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social,01-May,GLOBAL,TRUE,,,99,,49.46666667,,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,12,Business,5000 - 10000,GLOBAL,TRUE,TRUE,low,99,,27.9,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,,GLOBAL,TRUE,,,,,25.2,0,,low,low,FALSE
UNITED STATES,GLOBAL,26,Games,1000 - 5000,GLOBAL,TRUE,,,0,,102.1333333,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,12,Lifestyle,1000 - 5000,GLOBAL,TRUE,,,0,,71.36666667,3,medium,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,93,Business,10000 - 50000,GLOBAL,TRUE,TRUE,low,99,,80.83333333,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,120,Music & Audio,10000 - 50000,GLOBAL,TRUE,FALSE,high,0,,57.33333333,4,,high,low,FALSE
PAKISTAN,SK,865,Games,100000 - 500000,smartphone,TRUE,FALSE,high,0,7.947319456,5.633333333,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Art & Design,05-Oct,GLOBAL,TRUE,,,0,,23.1,0,,low,low,FALSE
FRANCE,VE,537,Games,500000 - 1000000,smartphone,TRUE,FALSE,high,99,5.123174037,30.33333333,3,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,05-Oct,GLOBAL,,,,0,,86.86666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,Oct-50,GLOBAL,TRUE,,,0,,33.56666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,0 - 1,GLOBAL,TRUE,TRUE,low,0,,17.5,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,,GLOBAL,,,,,,67.23333333,0,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,,GLOBAL,,,,,,49.8,0,,low,low,FALSE
UNITED ARAB EMIRATES,GLOBAL,0,Business,50 - 100,GLOBAL,TRUE,,,99,,19.9,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8,Books & Reference,1000 - 5000,GLOBAL,TRUE,,,0,,64.4,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,,GLOBAL,TRUE,,,99,,49.33333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Photo & Video,,GLOBAL,TRUE,TRUE,low,,,174.7,1,medium,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,50 - 100,GLOBAL,TRUE,,,99,,59.3,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,,GLOBAL,TRUE,,,0,,51.16666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social,01-May,GLOBAL,,,,0,,54.03333333,,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,,GLOBAL,TRUE,,,,,46.3,0,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Games,100 - 500,smartphone,TRUE,TRUE,low,99,,12.66666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,05-Oct,GLOBAL,TRUE,,,0,,66.2,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,,GLOBAL,FALSE,FALSE,high,,,80.86666667,0,,low,low,FALSE
JAPAN,GLOBAL,7,Maps & Navigation,5000 - 10000,GLOBAL,TRUE,,,99,,36.7,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2,Shopping,,GLOBAL,TRUE,,,,,18.03333333,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,95,Games,10000 - 50000,GLOBAL,TRUE,,,0,,2.633333333,3,,low,low,FALSE
CZECH REPUBLIC,GLOBAL,70,Games,,GLOBAL,TRUE,TRUE,low,99,,49.43333333,4,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,,GLOBAL,TRUE,,,,,70.96666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,50 - 100,GLOBAL,TRUE,,,0,,77.33333333,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,193,Video Players & Editors,10000 - 50000,GLOBAL,TRUE,,,0,,36,3,,low,low,FALSE
UNITED STATES,GLOBAL,0,Games,50 - 100,GLOBAL,TRUE,,,99,,45.13333333,,,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,EMEA,1535,Social Networking,,tablet,TRUE,FALSE,high,,1.879010667,7.866666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,27,Personalization,5000 - 10000,GLOBAL,TRUE,,,0,,69.9,2,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,11,Travel & Local,1000 - 5000,GLOBAL,TRUE,,,99,,,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,,GLOBAL,,,,0,,99.66666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,108,Business,,GLOBAL,TRUE,FALSE,high,99,,178.3,3,,high,low,FALSE
UNITED STATES,NL,5542,Tools,5000000 - 10000000,GLOBAL,TRUE,TRUE,low,99,0.177206457,40.13333333,3,,low,low,FALSE
PHILIPPINES,FR,1108,Games,1000000 - 5000000,smartphone,TRUE,FALSE,high,0,0.019715286,28.16666667,3,,low,low,TRUE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Games,500 - 1000,GLOBAL,TRUE,TRUE,low,0,,47.8,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,,GLOBAL,TRUE,,,99,,106.5333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Books & Reference,500 - 1000,GLOBAL,TRUE,,,0,,55.96666667,3,,low,low,FALSE
CANADA,GLOBAL,0,Business,05-Oct,GLOBAL,TRUE,TRUE,low,99,,113.4666667,0,,low,low,FALSE
RUSSIAN FEDERATION,GLOBAL,13,Games,500 - 1000,GLOBAL,,,,0,,65.1,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,Oct-50,GLOBAL,TRUE,,,0,,31.26666667,0,,low,low,FALSE
INDIA,GLOBAL,0,Business,50 - 100,GLOBAL,TRUE,,,99,,2.933333333,0,,low,low,FALSE
SOUTH AFRICA,GLOBAL,16,House & Home,1000 - 5000,GLOBAL,TRUE,,,99,,65.66666667,4,low,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,01-May,GLOBAL,TRUE,,,99,,81.26666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,13,Games,50 - 100,GLOBAL,,,,0,,45.16666667,4,,low,low,FALSE
PAKISTAN,FR,42598,Games,10000000 - 50000000,smartphone,TRUE,TRUE,low,0,0.426802866,65.3,3,low,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,4,Games,,smartphone,TRUE,TRUE,low,99,,16.76666667,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Photography,10000 - 50000,smartphone,TRUE,,,0,,25.56666667,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,,8942,Utilities,,smartphone,TRUE,,,,178.5827013,30.2,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Books & Reference,1000 - 5000,GLOBAL,TRUE,FALSE,high,0,,63.26666667,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Book,,GLOBAL,,,,,,132.1333333,1,,low,low,TRUE
